customer_id,country,customer_tier,join_date
C02879,United Kingdom,Silver,2022-03-31
C02880,United States,Silver,2022-11-17
C02881,United States,Silver,2022-12-14
C02882,Australia,Bronze,2022-08-07
C02883,United States,Silver,2022-10-12
C02884,United States,Bronze,2022-09-11
C02885,United States,Silver,2022-01-25
C02886,Brazil,Silver,2022-06-26
C02887,United Kingdom,Bronze,2022-11-26
C02888,United States,Bronze,2022-12-10
C02889,France,Bronze,2022-07-15
C02890,Australia,Silver,2022-09-26
C02891,United States,Bronze,2022-06-13
C02892,Canada,Bronze,2022-12-23
C02893,France,Silver,2022-08-02
C02894,Canada,Silver,2022-07-29
C02895,United States,Silver,2022-03-18
C02896,Australia,Silver,2022-06-03
C02897,United Kingdom,Bronze,2022-07-12
C02898,United States,Silver,2022-04-05
C02899,United States,Bronze,2022-10-03
C02900,United States,Bronze,2022-08-31
C02901,United States,Bronze,2022-05-04
C02902,Germany,Bronze,2022-04-26
C02903,United States,Gold,2022-06-03
C02904,United States,Silver,2022-12-29
C02905,United Kingdom,Gold,2022-03-15
C02906,United States,Bronze,2022-08-26
C02907,Mexico,Silver,2022-01-30
C02908,United States,Bronze,2022-10-15
C02909,United States,Silver,2022-07-31
C02910,United States,Silver,2022-08-02
C02911,United States,Silver,2022-10-13
C02912,United States,Bronze,2022-09-29
C02913,Germany,Bronze,2022-03-10
C02914,Mexico,Silver,2022-07-18
C02915,United States,Bronze,2022-05-05
C02916,Canada,Gold,2022-05-11
C02917,Germany,Bronze,2022-04-15
C02918,Australia,Bronze,2022-06-19
C02919,United States,Silver,2022-11-28
C02920,United States,Bronze,2022-02-10
C02921,United States,Gold,2022-08-19
C02922,Germany,Bronze,2022-07-09
C02923,France,Silver,2022-02-17
C02924,United States,Bronze,2022-10-02
C02925,United States,Silver,2022-04-08
C02926,Japan,Bronze,2022-01-27
C02927,France,Bronze,2022-05-18
C02928,Spain,Bronze,2022-07-13
C02929,Germany,Bronze,2022-12-11
C02930,United States,Bronze,2022-11-06
C02931,United Kingdom,Gold,2022-11-05
C02932,Canada,Silver,2022-01-21
C02933,United States,Silver,2022-02-07
C02934,United Kingdom,Bronze,2022-04-07
C02935,Germany,Silver,2022-10-28
C02936,United States,Bronze,2022-12-10
C02937,France,Bronze,2022-10-14
C02938,United Kingdom,Silver,2022-04-22
C02939,Mexico,Silver,2022-09-03
C02940,United States,Silver,2022-04-17
C02941,United States,Silver,2022-06-20
C02942,Canada,Silver,2022-06-05
C02943,United States,Gold,2022-01-08
C02944,Germany,Bronze,2022-04-19
C02945,Germany,Bronze,2022-04-08
C02946,United States,Silver,2022-03-02
C02947,United Kingdom,Silver,2022-09-03
C02948,United Kingdom,Gold,2022-05-05
C02949,United States,Bronze,2022-12-23
C02950,Brazil,Bronze,2022-11-06
C02951,France,Gold,2022-12-27
C02952,Canada,Silver,2022-04-15
C02953,Germany,Bronze,2022-07-23
C02954,United Kingdom,Bronze,2022-05-03
C02955,Brazil,Gold,2022-10-10
C02956,Canada,Bronze,2022-06-14
C02957,Germany,Silver,2022-05-25
C02958,Australia,Silver,2022-07-14
C02959,United States,Bronze,2022-08-27
C02960,France,Bronze,2022-10-01
C02961,United States,Silver,2022-11-29
C02962,United States,Bronze,2022-07-03
C02963,United States,Silver,2022-06-07
C02964,Mexico,Bronze,2022-05-14
C02965,Australia,Silver,2022-07-04
C02966,Germany,Bronze,2022-09-20
C02967,Germany,Bronze,2022-09-12
C02968,United Kingdom,Gold,2022-08-27
C02969,Brazil,Bronze,2022-02-20
C02970,United Kingdom,Bronze,2022-08-29
C02971,United States,Bronze,2022-06-13
C02972,United States,Silver,2022-04-15
C02973,France,Bronze,2022-07-09
C02974,Germany,Bronze,2022-06-10
C02975,United States,Silver,2022-07-31
C02976,United States,Bronze,2022-01-24
C02977,Australia,Gold,2022-10-16
C02978,United States,Gold,2022-04-24
C02979,Germany,Bronze,2022-03-16
C02980,Mexico,Bronze,2022-01-09
C02981,United States,Bronze,2022-05-14
C02982,United States,Gold,2022-10-11
C02983,Germany,Bronze,2022-10-27
C02984,France,Gold,2022-10-24
C02985,United Kingdom,Gold,2022-08-02
C02986,Mexico,Gold,2022-06-01
C02987,United States,Bronze,2022-03-20
C02988,United Kingdom,Bronze,2022-04-11
C02989,Germany,Bronze,2022-06-18
C02990,Australia,Bronze,2022-04-28
C02991,United States,Gold,2022-07-14
C02992,France,Bronze,2022-10-19
C02993,United Kingdom,Silver,2022-05-06
C02994,United States,Silver,2022-09-13
C02995,United States,Gold,2022-10-09
C02996,Australia,Bronze,2022-12-02
C02997,United States,Bronze,2022-12-17
C02998,United States,Bronze,2022-06-22
C02999,United States,Silver,2022-05-12
C03000,Australia,Gold,2022-09-08
